10424 0.191004  0.164001  0.202887 0.191284 0.165527 0.201172
10425 0.190996  0.163323  0.202768 0.191284 0.165527 0.200684
10426 0.190991  0.162654  0.202463 0.191528 0.164062 0.200928
10427 0.190988  0.162048  0.201991 0.191406 0.165039 0.201660
10428 0.190986  0.161546  0.201395 0.191284 0.163574 0.200928
10429 0.190984  0.161175  0.200728 0.191650 0.160645 0.200684
10430 0.190982  0.160945  0.200056 0.191040 0.162109 0.199951
10431 0.190981  0.160853  0.199444 0.191528 0.161133 0.200928
10432 0.190980  0.160877  0.198949 0.191772 0.160645 0.202148
10433 0.190979  0.160987  0.198614 0.190918 0.160156 0.201904
10434 0.190979  0.161143  0.198464 0.191650 0.156250 0.202148
10435 0.190979  0.161306  0.198503 0.191650 0.157715 0.202637
10436 0.190980  0.161440  0.198713 0.191162 0.158203 0.201660
10437 0.190981  0.161518  0.199058 0.190674 0.159180 0.200684
10438 0.190982  0.161525  0.199486 0.191650 0.159180 0.200928
10439 0.190982  0.161457  0.199940 0.191895 0.162109 0.198975
10440 0.190983  0.161326  0.200359 0.191772 0.159668 0.198730
10441 0.190983  0.161156  0.200688 0.191895 0.160645 0.199219
10442 0.190985  0.160978  0.200888 0.191772 0.160156 0.198486
10443 0.190989  0.160827  0.200933 0.191895 0.162109 0.197754
10444 0.190994  0.160737  0.200820 0.192017 0.161621 0.197021
10445 0.191002  0.160734  0.200565 0.192017 0.162109 0.197266
10446 0.191010  0.160833  0.200203 0.192505 0.162598 0.197266
10447 0.191018  0.161036  0.199783 0.192017 0.162598 0.197266
10448 0.191025  0.161325  0.199360 0.192139 0.161133 0.197266
10449 0.191028  0.161669  0.198990 0.191772 0.161621 0.197510
10450 0.191027  0.162024  0.198721 0.191650 0.162598 0.197998
10451 0.191023  0.162337  0.198587 0.192383 0.160156 0.198975
10452 0.191015  0.162552  0.198602 0.192139 0.161621 0.198975
10453 0.191007  0.162621  0.198755 0.192017 0.161133 0.198975
10454 0.190998  0.162507  0.199014 0.191528 0.159180 0.200195
10455 0.190992  0.162193  0.199323 0.191040 0.158691 0.200439
10456 0.190989  0.161685  0.199613 0.191162 0.159180 0.200928
10457 0.190985  0.161018  0.199804 0.191040 0.158691 0.199951
10458 0.190978  0.160255  0.199817 0.190918 0.158691 0.198486
10459 0.190960  0.159482  0.199582 0.191284 0.157715 0.198730
10460 0.190922  0.158808  0.199050 0.190918 0.158203 0.197266
10461 0.190853  0.158351  0.198199 0.190430 0.158203 0.196045
10462 0.190745  0.158231  0.197039 0.190186 0.160156 0.194336
10463 0.190589  0.158558  0.195616 0.189819 0.159668 0.193115
10464 0.190383  0.159418  0.194011 0.189575 0.161621 0.191650
10465 0.190130  0.160868  0.192334 0.188965 0.162598 0.189941
10466 0.189841  0.162923  0.190717 0.188354 0.164062 0.188477
10467 0.189531  0.165554  0.189301 0.188599 0.166992 0.187988
10468 0.189221  0.168684  0.188227 0.188843 0.172852 0.188721
10469 0.188935  0.172195  0.187617 0.188354 0.175293 0.188965
10470 0.188699  0.175928  0.187565 0.188110 0.176758 0.189453
10471 0.188534  0.179695  0.188124 0.187988 0.181152 0.191895
10472 0.188455  0.183294  0.189301 0.188354 0.183594 0.193359
10473 0.188471  0.186517  0.191050 0.187866 0.186035 0.195068
10474 0.188581  0.189170  0.193274 0.188354 0.188965 0.197266
10475 0.188774  0.191080  0.195832 0.188354 0.190430 0.199707
10476 0.189032  0.192118  0.198546 0.188232 0.190918 0.202637
10477 0.189332  0.192200  0.201215 0.188354 0.191406 0.204346
10478 0.189647  0.191302  0.203631 0.188721 0.191895 0.205566
10479 0.189954  0.189459  0.205595 0.189209 0.189941 0.206055
10480 0.190230  0.186768  0.206932 0.189697 0.187012 0.207031
10481 0.190462  0.183381  0.207505 0.189087 0.182617 0.207031
10482 0.190642  0.179494  0.207229 0.189453 0.180176 0.205811
10483 0.190771  0.175336  0.206077 0.189819 0.177734 0.204346
10484 0.190855  0.171150  0.204084 0.190063 0.174805 0.202637
10485 0.190906  0.167173  0.201347 0.189941 0.169922 0.199463
10486 0.190937  0.163621  0.198016 0.191162 0.166992 0.196289
10487 0.190964  0.160672  0.194285 0.191406 0.162598 0.193848
10488 0.190995  0.158452  0.190376 0.190674 0.159668 0.190430
10489 0.191038  0.157029  0.186527 0.191040 0.158691 0.187744
10490 0.191096  0.156413  0.182968 0.191406 0.156250 0.184082
10491 0.191165  0.156555  0.179907 0.191772 0.154785 0.182617
10492 0.191240  0.157357  0.177514 0.191650 0.155273 0.180176
10493 0.191312  0.158682  0.175907 0.191406 0.156738 0.179688
10494 0.191374  0.160371  0.175144 0.191406 0.157715 0.178467
10495 0.191418  0.162252  0.175223 0.190918 0.160645 0.177979
10496 0.191440  0.164155  0.176083 0.191162 0.163086 0.178223
10497 0.191439  0.165928  0.177609 0.191040 0.164062 0.178467
10498 0.191414  0.167443  0.179648 0.191284 0.165527 0.180664
10499 0.191372  0.168603  0.182022 0.191528 0.166992 0.182861
10500 0.191318  0.169350  0.184543 0.191772 0.168945 0.183350
10501 0.191257  0.169663  0.187031 0.191772 0.168945 0.184814
10502 0.191197  0.169560  0.189326 0.191040 0.170898 0.186279
10503 0.191142  0.169086  0.191302 0.191284 0.170410 0.188477
10504 0.191096  0.168314  0.192874 0.191040 0.168945 0.189697
10505 0.191059  0.167333  0.193997 0.190674 0.168945 0.190674
10506 0.191032  0.166238  0.194676 0.190796 0.167969 0.192139
10507 0.191013  0.165121  0.194948 0.190674 0.166992 0.192871
10508 0.191001  0.164065  0.194886 0.190918 0.166992 0.193604
10509 0.190994  0.163134  0.194583 0.190796 0.164551 0.194824
10510 0.190990  0.162371  0.194142 0.190674 0.162109 0.194824
10511 0.190987  0.161800  0.193666 0.190186 0.161621 0.193848
10512 0.190985  0.161418  0.193250 0.190063 0.158691 0.194580
10513 0.190983  0.161207  0.192968 0.190308 0.159180 0.194092
10514 0.190982  0.161135  0.192872 0.189941 0.158691 0.195312
10515 0.190982  0.161163  0.192985 0.190796 0.158691 0.193848
10516 0.190981  0.161248  0.193305 0.190430 0.158203 0.194336
10517 0.190982  0.161352  0.193805 0.190186 0.160156 0.194092
10518 0.190982  0.161444  0.194441 0.190552 0.160645 0.194092
10519 0.190982  0.161504  0.195154 0.191406 0.160156 0.194092
10520 0.190983  0.161523  0.195884 0.190430 0.164062 0.194092
10521 0.190983  0.161502  0.196570 0.190796 0.161621 0.194092
10522 0.190983  0.161451  0.197166 0.191284 0.163086 0.194580
10523 0.190983  0.161386  0.197638 0.190918 0.163086 0.194824
10524 0.190983  0.161325  0.197971 0.191162 0.161621 0.194824
10525 0.190983  0.161281  0.198169 0.190796 0.163574 0.195312
10526 0.190984  0.161266  0.198252 0.190674 0.162598 0.196533
10527 0.190984  0.161282  0.198254 0.190674 0.163086 0.196777
10528 0.190984  0.161324  0.198217 0.191284 0.161133 0.198486
10529 0.190984  0.161379  0.198183 0.191162 0.160156 0.198242
10530 0.190983  0.161429  0.198189 0.191162 0.162109 0.200195
10531 0.190983  0.161455  0.198261 0.190674 0.161133 0.200684
10532 0.190983  0.161439  0.198414 0.191040 0.159180 0.200439
10533 0.190983  0.161370  0.198642 0.190674 0.159668 0.200439
10534 0.190981  0.161248  0.198927 0.190552 0.158203 0.201660
10535 0.190975  0.161087  0.199235 0.190430 0.158691 0.201416
10536 0.190963  0.160914  0.199524 0.190796 0.159668 0.199707
10537 0.190939  0.160772  0.199749 0.190796 0.159180 0.199463
10538 0.190899  0.160718  0.199869 0.189575 0.158691 0.198730
10539 0.190838  0.160816  0.199850 0.190674 0.159180 0.198242
10540 0.190751  0.161131  0.199678 0.189941 0.160645 0.197021
10541 0.190635  0.161725  0.199357 0.190308 0.163086 0.196045
10542 0.190491  0.162647  0.198912 0.190552 0.165527 0.195312
10543 0.190322  0.163929  0.198388 0.189819 0.165039 0.195557
10544 0.190136  0.165575  0.197852 0.189697 0.166504 0.194336
10545 0.189942  0.167562  0.197377 0.189209 0.168945 0.195312
10546 0.189756  0.169834  0.197045 0.190063 0.172363 0.195557
10547 0.189591  0.172309  0.196930 0.189453 0.172852 0.197266
10548 0.189462  0.174875  0.197093 0.189575 0.173828 0.197754
10549 0.189381  0.177403  0.197573 0.189697 0.176270 0.197998
10550 0.189357  0.179753  0.198382 0.189453 0.178223 0.200684
10551 0.189392  0.181783  0.199495 0.189941 0.180176 0.202148
10552 0.189484  0.183360  0.200860 0.189453 0.182617 0.204346
10553 0.189625  0.184376  0.202388 0.189453 0.182617 0.205566
10554 0.189800  0.184747  0.203971 0.189209 0.183105 0.207031
10555 0.189997  0.184432  0.205480 0.189453 0.183594 0.209229
10556 0.190197  0.183432  0.206783 0.189697 0.182617 0.209961
10557 0.190386  0.181791  0.207753 0.189819 0.183594 0.210693
10558 0.190552  0.179599  0.208281 0.189819 0.179688 0.208740
10559 0.190688  0.176980  0.208289 0.189819 0.179688 0.208984
10560 0.190792  0.174091  0.207735 0.190186 0.176270 0.207520
10561 0.190864  0.171100  0.206620 0.189941 0.173340 0.206299
10562 0.190911  0.168183  0.204993 0.189819 0.170898 0.204346
10563 0.190940  0.165500  0.202944 0.190308 0.167480 0.202881
10564 0.190957  0.163188  0.200602 0.190430 0.167969 0.200928
10565 0.190971  0.161348  0.198124 0.190430 0.164551 0.198242
10566 0.190984  0.160038  0.195681 0.190063 0.163086 0.197021
10567 0.190999  0.159266  0.193444 0.190552 0.159668 0.195801
10568 0.191015  0.158999  0.191572 0.190552 0.160156 0.194092
10569 0.191030  0.159159  0.190191 0.191040 0.158691 0.193604
10570 0.191041  0.159639  0.189388 0.190674 0.157715 0.193604
10571 0.191047  0.160312  0.189202 0.191528 0.159180 0.193115
10572 0.191045  0.161043  0.189617 0.190918 0.160645 0.193848
10573 0.191037  0.161702  0.190565 0.191162 0.159668 0.194824
10574 0.191025  0.162181  0.191932 0.191040 0.160645 0.195068
10575 0.191012  0.162398  0.193567 0.190674 0.158691 0.195312
10576 0.191001  0.162310  0.195297 0.190918 0.160156 0.197021
10577 0.190994  0.161916  0.196940 0.190063 0.162109 0.196777
10578 0.190989  0.161255  0.198325 0.190186 0.159180 0.196777
10579 0.190984  0.160407  0.199302 0.190674 0.159180 0.197021
10580 0.190971  0.159482  0.199762 0.190430 0.162109 0.196533
10581 0.190942  0.158615  0.199643 0.189819 0.161133 0.196045
10582 0.190886  0.157946  0.198936 0.189819 0.161621 0.194824
10583 0.190795  0.157614  0.197686 0.189819 0.159180 0.193115
10584 0.190663  0.157740  0.195990 0.189941 0.159668 0.191406
10585 0.190488  0.158412  0.193987 0.189697 0.159180 0.190674
10586 0.190274  0.159684  0.191846 0.189453 0.159180 0.189453
10587 0.190029  0.161560  0.189752 0.188721 0.161621 0.187744
10588 0.189767  0.164002  0.187893 0.188477 0.163086 0.186279
10589 0.189507  0.166925  0.186437 0.188965 0.166504 0.185059
10590 0.189267  0.170206  0.185525 0.188965 0.166992 0.185791
10591 0.189067  0.173692  0.185255 0.188721 0.171387 0.186279
10592 0.188922  0.177215  0.185675 0.188599 0.174316 0.186523
10593 0.188843  0.180596  0.186781 0.188721 0.179199 0.187500
10594 0.188836  0.183667  0.188515 0.188599 0.179688 0.189209
10595 0.188897  0.186274  0.190773 0.188721 0.182617 0.190430
10596 0.189021  0.188293  0.193415 0.188843 0.185547 0.192627
10597 0.189195  0.189636  0.196276 0.189209 0.186523 0.193604
10598 0.189403  0.190255  0.199179 0.189209 0.189453 0.196777
10599 0.189631  0.190145  0.201955 0.189331 0.190430 0.199951
10600 0.189861  0.189342  0.204448 0.189453 0.190430 0.202148
10601 0.190082  0.187923  0.206534 0.189453 0.190918 0.203369
10602 0.190281  0.185991  0.208125 0.190186 0.187988 0.205322
10603 0.190454  0.183675  0.209177 0.190308 0.185547 0.207031
10604 0.190597  0.181112  0.209687 0.190063 0.182617 0.208984
10605 0.190711  0.178441  0.209691 0.190063 0.179199 0.210205
10606 0.190797  0.175791  0.209261 0.190430 0.174805 0.210205
10607 0.190859  0.173273  0.208492 0.190674 0.174805 0.210205
10608 0.190903  0.170974  0.207494 0.190552 0.171387 0.210205
10609 0.190933  0.168952  0.206382 0.190308 0.169434 0.209961
10610 0.190952  0.167238  0.205263 0.190796 0.165527 0.209229
10611 0.190964  0.165837  0.204231 0.190674 0.165527 0.209473
10612 0.190971  0.164731  0.203355 0.191162 0.162598 0.208496
10613 0.190976  0.163888  0.202679 0.191406 0.162109 0.207764
10614 0.190979  0.163265  0.202220 0.190918 0.163086 0.207031
10615 0.190980  0.162815  0.201969 0.190918 0.163086 0.205566
10616 0.190981  0.162495  0.201894 0.191162 0.161621 0.203613
10617 0.190982  0.162266  0.201948 0.191162 0.160645 0.203125
10618 0.190982  0.162096  0.202075 0.190430 0.164062 0.203369
10619 0.190983  0.161964  0.202220 0.190796 0.164551 0.202393
10620 0.190983  0.161858  0.202331 0.190063 0.164062 0.202148
10621 0.190983  0.161769  0.202372 0.191284 0.164062 0.201660
10622 0.190983  0.161697  0.202320 0.191528 0.164551 0.201416
10623 0.190983  0.161641  0.202170 0.190918 0.164551 0.201416
10624 0.190983  0.161600  0.201933 0.191284 0.164062 0.201660
10625 0.190983  0.161571  0.201633 0.190918 0.164551 0.202637
10626 0.190983  0.161550  0.201306 0.190552 0.163086 0.202881
10627 0.190984  0.161529  0.200985 0.190918 0.162598 0.203369
10628 0.190985  0.161503  0.200706 0.191284 0.162109 0.203369
10629 0.190989  0.161470  0.200493 0.191406 0.160156 0.203613
10630 0.190997  0.161433  0.200360 0.191162 0.160645 0.203613
10631 0.191014  0.161406  0.200308 0.190918 0.161133 0.203369
10632 0.191046  0.161419  0.200324 0.191162 0.161133 0.203125
10633 0.191100  0.161512  0.200384 0.191406 0.160156 0.202393
10634 0.191187  0.161745  0.200456 0.191406 0.159668 0.202148
10635 0.191317  0.162190  0.200509 0.191772 0.161133 0.201660
10636 0.191503  0.162928  0.200515 0.191895 0.162109 0.200195
10637 0.191755  0.164045  0.200459 0.192383 0.162598 0.198730
10638 0.192082  0.165625  0.200342 0.192871 0.165039 0.198730
10639 0.192487  0.167740  0.200183 0.192993 0.166992 0.197021
10640 0.192968  0.170441  0.200026 0.193115 0.172363 0.196777
10641 0.193514  0.173754  0.199934 0.193237 0.176758 0.196289
10642 0.194107  0.177670  0.199986 0.193726 0.181152 0.196045
10643 0.194723  0.182138  0.200271 0.193970 0.187012 0.197754
10644 0.195328  0.187069  0.200878 0.193726 0.188477 0.197754
10645 0.195888  0.192336  0.201890 0.194092 0.194336 0.200928
10646 0.196366  0.197772  0.203369 0.194092 0.198730 0.202148
10647 0.196729  0.203185  0.205350 0.194336 0.204590 0.206299
10648 0.196951  0.208363  0.207836 0.193970 0.208984 0.208984
10649 0.197015  0.213088  0.210786 0.194824 0.211914 0.212402
10650 0.196915  0.217145  0.214123 0.195068 0.215820 0.216553
10651 0.196659  0.220340  0.217730 0.194824 0.219238 0.219971
10652 0.196264  0.222510  0.221459 0.193848 0.223633 0.224609
10653 0.195758  0.223538  0.225139 0.193726 0.222656 0.228027
10654 0.195178  0.223358  0.228588 0.193481 0.221680 0.230225
10655 0.194559  0.221965  0.231624 0.193237 0.221680 0.232178
10656 0.193939  0.219417  0.234084 0.193604 0.218262 0.234131
10657 0.193349  0.215830  0.235831 0.192627 0.214844 0.235352
10658 0.192816  0.211378  0.236769 0.192505 0.212891 0.236084
10659 0.192355  0.206274  0.236850 0.192627 0.207520 0.235596
10660 0.191975  0.200763  0.236083 0.192139 0.203125 0.233887
10661 0.191675  0.195096  0.234529 0.192017 0.199219 0.232666
10662 0.191450  0.189521  0.232302 0.191162 0.192383 0.230713
10663 0.191287  0.184256  0.229561 0.190796 0.186035 0.228271
10664 0.191176  0.179482  0.226498 0.191040 0.182617 0.226318
10665 0.191102  0.175328  0.223323 0.190796 0.178223 0.223877
10666 0.191056  0.171866  0.220249 0.190918 0.174316 0.222168
10667 0.191027  0.169111  0.217474 0.190430 0.171875 0.220215
10668 0.191010  0.167027  0.215163 0.190918 0.167969 0.218750
10669 0.190999  0.165539  0.213441 0.190674 0.164551 0.217529
10670 0.190993  0.164539  0.212374 0.190308 0.163574 0.216553
10671 0.190989  0.163907  0.211972 0.190552 0.162598 0.216553
10672 0.190987  0.163520  0.212187 0.190063 0.161133 0.216309
10673 0.190985  0.163267  0.212917 0.190674 0.161133 0.215332
10674 0.190985  0.163061  0.214018 0.190430 0.160156 0.216309
10675 0.190988  0.162842  0.215321 0.190552 0.162109 0.216309
10676 0.190995  0.162586  0.216644 0.191284 0.161133 0.216797
10677 0.191010  0.162304  0.217812 0.191528 0.163086 0.216553
10678 0.191040  0.162034  0.218674 0.191650 0.160156 0.216553
10679 0.191089  0.161841  0.219114 0.191528 0.162598 0.216064
10680 0.191163  0.161807  0.219063 0.191772 0.161133 0.215576
10681 0.191268  0.162016  0.218502 0.192261 0.164062 0.215332
10682 0.191407  0.162547  0.217467 0.191650 0.164062 0.214844
10683 0.191577  0.163462  0.216037 0.192871 0.164551 0.213135
10684 0.191775  0.164798  0.214333 0.192627 0.164062 0.211914
10685 0.191991  0.166561  0.212499 0.193359 0.166992 0.210205
10686 0.192214  0.168719  0.210693 0.192261 0.166504 0.209717
10687 0.192428  0.171207  0.209070 0.192871 0.169434 0.209229
10688 0.192617  0.173929  0.207765 0.192993 0.171387 0.208008
10689 0.192767  0.176764  0.206886 0.193237 0.176270 0.208252
10690 0.192867  0.179572  0.206500 0.193359 0.176758 0.207764
10691 0.192908  0.182211  0.206631 0.193237 0.178711 0.208496
10692 0.192888  0.184540  0.207256 0.193237 0.182617 0.208740
10693 0.192809  0.186436  0.208307 0.193115 0.185059 0.209473
10694 0.192679  0.187797  0.209684 0.192993 0.187500 0.210205
10695 0.192510  0.188554  0.211256 0.193481 0.187500 0.211670
10696 0.192315  0.188673  0.212881 0.193115 0.187988 0.211670
10697 0.192109  0.188158  0.214416 0.192749 0.188477 0.213867
10698 0.191904  0.187052  0.215729 0.192627 0.189453 0.214355
10699 0.191712  0.185427  0.216710 0.192383 0.187988 0.215576
10700 0.191541  0.183386  0.217282 0.192017 0.185059 0.215332
10701 0.191395  0.181047  0.217405 0.191895 0.183594 0.215088
10702 0.191278  0.178538  0.217078 0.191650 0.180176 0.216064
10703 0.191187  0.175985  0.216335 0.191650 0.177734 0.215820
10704 0.191119  0.173503  0.215244 0.191772 0.175293 0.215332
10705 0.191071  0.171190  0.213895 0.191162 0.170898 0.215332
10706 0.191039  0.169118  0.212393 0.191162 0.168457 0.214844
10707 0.191017  0.167334  0.210846 0.190674 0.166504 0.212891
10708 0.191004  0.165858  0.209355 0.191528 0.166992 0.212646
10709 0.190996  0.164685  0.208007 0.191284 0.164551 0.210938
10710 0.190991  0.163792  0.206866 0.191162 0.162109 0.210938
10711 0.190988  0.163140  0.205969 0.191406 0.160645 0.209473
10712 0.190986  0.162684  0.205326 0.191040 0.162109 0.208740
10713 0.190985  0.162374  0.204922 0.191406 0.161621 0.206787
10714 0.190984  0.162167  0.204718 0.191650 0.158691 0.206055
10715 0.190984  0.162026  0.204663 0.191406 0.162109 0.205811
10716 0.190983  0.161921  0.204694 0.191650 0.162109 0.205322
10717 0.190983  0.161835  0.204750 0.191406 0.163574 0.204102
10718 0.190983  0.161758  0.204777 0.192139 0.166016 0.203613
10719 0.190983  0.161689  0.204734 0.192261 0.163574 0.203125
10720 0.190983  0.161630  0.204595 0.192383 0.163086 0.204102
10721 0.190983  0.161584  0.204355 0.192017 0.163086 0.203613
10722 0.190983  0.161553  0.204025 0.192139 0.162109 0.203125
10723 0.190983  0.161536  0.203630 0.192383 0.163574 0.202637
10724 0.190983  0.161527  0.203205 0.192261 0.161133 0.203125
10725 0.190983  0.161518  0.202789 0.192139 0.161133 0.204102
10726 0.190983  0.161497  0.202417 0.191772 0.161621 0.204346
10727 0.190982  0.161457  0.202117 0.192017 0.161133 0.203613
10728 0.190978  0.161394  0.201904 0.191650 0.159180 0.203857
10729 0.190970  0.161312  0.201779 0.191406 0.158203 0.204590
10730 0.190953  0.161231  0.201726 0.192139 0.160156 0.203369
10731 0.190920  0.161184  0.201720 0.191284 0.159180 0.203125
10732 0.190864  0.161221  0.201724 0.191406 0.160156 0.202637
10733 0.190775  0.161410  0.201698 0.191040 0.158691 0.201660
10734 0.190640  0.161828  0.201609 0.190674 0.159668 0.201172
10735 0.190451  0.162562  0.201430 0.190430 0.161133 0.200439
10736 0.190198  0.163698  0.201155 0.189453 0.163086 0.198730
10737 0.189875  0.165316  0.200796 0.189209 0.166992 0.198975
10738 0.189483  0.167479  0.200390 0.189819 0.168945 0.197754
10739 0.189029  0.170222  0.199995 0.189331 0.172363 0.197021
10740 0.188528  0.173549  0.199690 0.188965 0.174805 0.196533
10741 0.188002  0.177427  0.199565 0.188232 0.179199 0.196777
10742 0.187479  0.181780  0.199715 0.187866 0.183105 0.197510
10743 0.186992  0.186490  0.200229 0.187988 0.186035 0.198975
10744 0.186575  0.191403  0.201181 0.188110 0.190430 0.201904
10745 0.186259  0.196334  0.202616 0.187622 0.194824 0.203125
10746 0.186069  0.201073  0.204546 0.187744 0.200195 0.206543
10747 0.186022  0.205402  0.206943 0.187256 0.204590 0.209717
10748 0.186122  0.209106  0.209735 0.187988 0.208008 0.213379
10749 0.186364  0.211984  0.212810 0.187256 0.209961 0.216553
10750 0.186730  0.213868  0.216019 0.187744 0.214844 0.219482
10751 0.187191  0.214633  0.219185 0.187378 0.213379 0.222412
10752 0.187715  0.214206  0.222118 0.188110 0.211914 0.225098
10753 0.188265  0.212579  0.224623 0.188477 0.210938 0.227295
10754 0.188806  0.209806  0.226519 0.187988 0.207520 0.228027
10755 0.189309  0.206009  0.227654 0.188599 0.206055 0.227783
10756 0.189749  0.201365  0.227912 0.188843 0.201172 0.226807
10757 0.190114  0.196100  0.227232 0.189331 0.197266 0.225098
10758 0.190398  0.190474  0.225609 0.188721 0.192871 0.222900
10759 0.190607  0.184758  0.223099 0.189087 0.188965 0.220459
10760 0.190751  0.179219  0.219817 0.189575 0.181152 0.217285
10761 0.190842  0.174097  0.215931 0.189697 0.177734 0.214600
10762 0.190898  0.169591  0.211652 0.189453 0.171875 0.210205
10763 0.190932  0.165844  0.207216 0.189819 0.168457 0.208252
10764 0.190956  0.162933  0.202870 0.190063 0.163574 0.203857
10765 0.190976  0.160876  0.198852 0.190308 0.162109 0.201904
10766 0.190996  0.159626  0.195370 0.190430 0.159180 0.199219
10767 0.191017  0.159088  0.192591 0.190552 0.158691 0.197510
10768 0.191035  0.159125  0.190625 0.190552 0.158203 0.195557
10769 0.191050  0.159581  0.189518 0.191772 0.155762 0.194580
10770 0.191058  0.160287  0.189248 0.190796 0.157715 0.192871
10771 0.191058  0.161081  0.189732 0.191040 0.159180 0.193359
10772 0.191051  0.161823  0.190835 0.190308 0.162109 0.195068
10773 0.191039  0.162398  0.192379 0.190674 0.162109 0.194580
10774 0.191024  0.162731  0.194167 0.191040 0.164062 0.195801
10775 0.191011  0.162783  0.195995 0.191040 0.163086 0.197266
10776 0.191001  0.162557  0.197674 0.190796 0.163086 0.197754
10777 0.190994  0.162091  0.199042 0.190918 0.162598 0.197998
10778 0.190989  0.161454  0.199981 0.190430 0.162109 0.198242
10779 0.190986  0.160733  0.200419 0.189941 0.163574 0.197754
10780 0.190979  0.160027  0.200338 0.190186 0.162598 0.199219
10781 0.190967  0.159434  0.199769 0.189941 0.161133 0.198730
10782 0.190947  0.159038  0.198790 0.189697 0.160156 0.198242
10783 0.190917  0.158905  0.197511 0.189453 0.160645 0.198242
10784 0.190879  0.159073  0.196065 0.189331 0.161133 0.196777
10785 0.190834  0.159550  0.194595 0.189575 0.160156 0.195801
10786 0.190787  0.160314  0.193238 0.190308 0.159180 0.194580
10787 0.190742  0.161315  0.192115 0.189697 0.160645 0.193115
10788 0.190704  0.162481  0.191320 0.190186 0.161133 0.192139
10789 0.190678  0.163726  0.190910 0.189941 0.161133 0.192627
10790 0.190666  0.164959  0.190909 0.189697 0.160645 0.191895
10791 0.190669  0.166090  0.191298 0.190063 0.165527 0.191895
10792 0.190686  0.167042  0.192027 0.190063 0.166016 0.192627
10793 0.190714  0.167753  0.193018 0.189819 0.166016 0.192383
10794 0.190751  0.168186  0.194172 0.189575 0.167969 0.192383
10795 0.190791  0.168325  0.195386 0.189697 0.170410 0.192871
10796 0.190831  0.168181  0.196559 0.189819 0.169434 0.193604
10797 0.190868  0.167786  0.197600 0.189575 0.170898 0.194824
10798 0.190900  0.167190  0.198443 0.189331 0.169434 0.195312
10799 0.190925  0.166455  0.199045 0.189575 0.168457 0.195312
10800 0.190945  0.165647  0.199395 0.190308 0.168457 0.197021
10801 0.190959  0.164830  0.199507 0.189697 0.167969 0.196777
10802 0.190968  0.164063  0.199423 0.190430 0.166504 0.197754
10803 0.190974  0.163389  0.199200 0.190430 0.164062 0.198486
10804 0.190977  0.162838  0.198908 0.190186 0.162109 0.198975
10805 0.190980  0.162420  0.198618 0.190063 0.162598 0.199219
10806 0.190981  0.162131  0.198397 0.190552 0.159180 0.200195
10807 0.190982  0.161954  0.198295 0.190308 0.158691 0.199707
10808 0.190982  0.161862  0.198348 0.191284 0.161621 0.200928
10809 0.190983  0.161824  0.198567 0.191650 0.159668 0.201172
10810 0.190983  0.161811  0.198944 0.190918 0.158691 0.200439
10811 0.190983  0.161796  0.199447 0.191284 0.161133 0.200928
10812 0.190982  0.161765  0.200031 0.190796 0.162109 0.201172
10813 0.190981  0.161710  0.200642 0.191162 0.161621 0.202148
10814 0.190979  0.161639  0.201220 0.191528 0.162109 0.201660
10815 0.190975  0.161565  0.201712 0.190552 0.161133 0.201904
10816 0.190968  0.161511  0.202075 0.190552 0.163086 0.201660
10817 0.190959  0.161501  0.202280 0.190552 0.163086 0.201904
10818 0.190948  0.161557  0.202318 0.190430 0.165039 0.201172
10819 0.190934  0.161697  0.202200 0.189941 0.161621 0.201416
10820 0.190920  0.161927  0.201954 0.190430 0.162598 0.201660
10821 0.190907  0.162240  0.201619 0.190552 0.165039 0.202637
10822 0.190898  0.162616  0.201247 0.190063 0.164062 0.202393
10823 0.190893  0.163022  0.200886 0.190918 0.164062 0.202637
10824 0.190894  0.163413  0.200582 0.189575 0.163086 0.203613
10825 0.190901  0.163740  0.200367 0.190186 0.163086 0.203613
10826 0.190913  0.163953  0.200256 0.189453 0.163086 0.205078
10827 0.190928  0.164005  0.200244 0.189453 0.163086 0.205078
10828 0.190944  0.163866  0.200306 0.190186 0.163574 0.205078
10829 0.190957  0.163519  0.200400 0.190308 0.162598 0.205322
10830 0.190967  0.162973  0.200469 0.189941 0.161621 0.204102
10831 0.190973  0.162256  0.200450 0.190552 0.162109 0.203125
10832 0.190978  0.161423  0.200279 0.190796 0.161621 0.202148
10833 0.190983  0.160548  0.199904 0.190796 0.159668 0.200928
10834 0.190994  0.159720  0.199289 0.190796 0.160645 0.198975
10835 0.191017  0.159036  0.198422 0.191162 0.160645 0.197266
10836 0.191057  0.158590  0.197318 0.191284 0.158203 0.196777
10837 0.191116  0.158464  0.196022 0.191528 0.162109 0.195557
10838 0.191197  0.158721  0.194607 0.191406 0.160156 0.193359
10839 0.191295  0.159394  0.193165 0.191772 0.163086 0.191895
10840 0.191405  0.160481  0.191805 0.191772 0.163086 0.192383
10841 0.191518  0.161943  0.190638 0.193115 0.162109 0.189941
10842 0.191621  0.163705  0.189768 0.192505 0.164062 0.189209
10843 0.191703  0.165660  0.189280 0.193115 0.166016 0.190918
10844 0.191755  0.167673  0.189229 0.192749 0.167969 0.190918
10845 0.191768  0.169596  0.189632 0.193237 0.170410 0.191650
10846 0.191741  0.171277  0.190466 0.193237 0.168945 0.194092
10847 0.191676  0.172573  0.191662 0.192749 0.170898 0.194824
